File_Name;Year;Month;Day;Start_Time;Duration;End_Time
CAM08_20191012060000_731103156.avi;2019;10;12;06:00:00;00:11:15;06:11:15
CAM08_20191012061114_731149843.avi;2019;10;12;06:11:14;00:11:35;06:22:49
CAM08_20191012062248_731212203.avi;2019;10;12;06:22:48;00:11:31;06:34:19
CAM08_20191012063418_731260656.avi;2019;10;12;06:34:18;00:11:47;06:46:05
CAM08_20191012064604_731308000.avi;2019;10;12;06:46:04;00:11:31;06:57:35
CAM08_20191012065734_731362437.avi;2019;10;12;06:57:34;00:11:43;07:09:17
CAM08_20191012070916_731410703.avi;2019;10;12;07:09:16;00:11:35;07:20:51
CAM08_20191012072050_731457000.avi;2019;10;12;07:20:50;00:11:37;07:32:27
CAM08_20191012073226_731503609.avi;2019;10;12;07:32:26;00:11:31;07:43:57
CAM08_20191012074356_731558671.avi;2019;10;12;07:43:56;00:11:53;07:55:49
CAM08_20191012075548_731608250.avi;2019;10;12;07:55:48;00:11:35;08:07:23
CAM08_20191012080722_731655125.avi;2019;10;12;08:07:22;00:11:45;08:19:07
CAM08_20191012081906_731712703.avi;2019;10;12;08:19:06;00:11:39;08:30:45
CAM08_20191012083044_731762906.avi;2019;10;12;08:30:44;00:11:55;08:42:39
CAM08_20191012084238_731815046.avi;2019;10;12;08:42:38;00:11:53;08:54:31
CAM08_20191012085430_731864015.avi;2019;10;12;08:54:30;00:11:53;09:06:23
CAM08_20191012090622_731917265.avi;2019;10;12;09:06:22;00:11:49;09:18:11
CAM08_20191012091810_731969156.avi;2019;10;12;09:18:10;00:11:59;09:30:09
CAM08_20191012093008_732019296.avi;2019;10;12;09:30:08;00:11:55;09:42:03
CAM08_20191012094202_732067531.avi;2019;10;12;09:42:02;00:11:53;09:53:55
CAM08_20191012095354_732114515.avi;2019;10;12;09:53:54;00:11:57;10:05:51
CAM08_20191012100550_732166687.avi;2019;10;12;10:05:50;00:12:01;10:17:51
CAM08_20191012101750_732213953.avi;2019;10;12;10:17:50;00:12:03;10:29:53
CAM08_20191012102952_732271812.avi;2019;10;12;10:29:52;00:12:15;10:42:07
CAM08_20191012104206_732334140.avi;2019;10;12;10:42:06;00:11:51;10:53:57
CAM08_20191012105356_732392375.avi;2019;10;12;10:53:56;00:11:57;11:05:53
CAM08_20191012110552_732443093.avi;2019;10;12;11:05:52;00:11:53;11:17:45
CAM08_20191012111744_732493031.avi;2019;10;12;11:17:44;00:12:13;11:29:57
CAM08_20191012112956_732543875.avi;2019;10;12;11:29:56;00:11:45;11:41:41
CAM08_20191012114140_732592375.avi;2019;10;12;11:41:40;00:12:03;11:53:43
CAM08_20191012115342_732643515.avi;2019;10;12;11:53:42;00:11:55;12:05:37
CAM08_20191012120536_732690593.avi;2019;10;12;12:05:36;00:11:49;12:17:25
CAM08_20191012121724_732737765.avi;2019;10;12;12:17:24;00:11:51;12:29:15
CAM08_20191012122914_732785609.avi;2019;10;12;12:29:14;00:12:13;12:41:27
CAM08_20191012124126_732833453.avi;2019;10;12;12:41:26;00:12:27;12:53:53
CAM08_20191012125352_732883593.avi;2019;10;12;12:53:52;00:12:13;13:06:05
CAM08_20191012130604_732931609.avi;2019;10;12;13:06:04;00:12:29;13:18:33
CAM08_20191012131832_732982000.avi;2019;10;12;13:18:32;00:12:39;13:31:11
CAM08_20191012133110_733033265.avi;2019;10;12;13:31:10;00:12:19;13:43:29
CAM08_20191012134328_733081390.avi;2019;10;12;13:43:28;00:12:23;13:55:51
CAM08_20191012135550_733130578.avi;2019;10;12;13:55:50;00:12:23;14:08:13
CAM08_20191012140812_733179171.avi;2019;10;12;14:08:12;00:12:23;14:20:35
CAM08_20191012142034_733234578.avi;2019;10;12;14:20:34;00:12:47;14:33:21
CAM08_20191012143320_733285765.avi;2019;10;12;14:33:20;00:12:05;14:45:25
CAM08_20191012144524_733333453.avi;2019;10;12;14:45:24;00:12:07;14:57:31
CAM08_20191012145730_733381156.avi;2019;10;12;14:57:30;00:12:23;15:09:53
CAM08_20191012150952_733430328.avi;2019;10;12;15:09:52;00:11:57;15:21:49
CAM08_20191012152148_733484625.avi;2019;10;12;15:21:48;00:12:05;15:33:53
CAM08_20191012153352_733533625.avi;2019;10;12;15:33:52;00:12:13;15:46:05
CAM08_20191012154604_733582093.avi;2019;10;12;15:46:04;00:12:17;15:58:21
CAM08_20191012155820_733630640.avi;2019;10;12;15:58:20;00:11:51;16:10:11
CAM08_20191012161010_733677484.avi;2019;10;12;16:10:10;00:11:51;16:22:01
CAM08_20191012162200_733724515.avi;2019;10;12;16:22:00;00:11:51;16:33:51
CAM08_20191012163350_733771578.avi;2019;10;12;16:33:50;00:11:51;16:45:41
CAM08_20191012164540_733818421.avi;2019;10;12;16:45:40;00:12:03;16:57:43
CAM08_20191012165742_733867015.avi;2019;10;12;16:57:42;00:12:17;17:09:59
CAM08_20191012170958_733915578.avi;2019;10;12;17:09:58;00:11:55;17:21:53
CAM08_20191012172152_733966625.avi;2019;10;12;17:21:52;00:12:03;17:33:55
CAM08_20191012173354_734014171.avi;2019;10;12;17:33:54;00:11:59;17:45:53
CAM08_20191012174552_734063218.avi;2019;10;12;17:45:52;00:12:05;17:57:57
CAM08_20191012175756_734114359.avi;2019;10;12;17:57:56;00:02:05;18:00:01
