FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
30082018,100,19,1-cicloruta,Norte,Sur,06:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,06:15:01,7.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,06:30:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,06:44:59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,07:00:00,9.0,0.0,0.0,5.0,0.0,0.0,0.0,99.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,07:14:59,6.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,07:29:58,8.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,07:44:57,8.0,0.0,0.0,2.0,0.0,0.0,0.0,139.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,07:59:58,7.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,08:14:57,7.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,08:29:56,7.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,08:44:55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,08:59:56,9.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,09:14:55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,09:29:54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,09:44:53,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,09:59:54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,10:14:53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,10:29:52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,10:44:53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,10:59:52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,11:14:51,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,11:29:50,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,11:44:49,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
30082018,100,19,1-cicloruta,Norte,Sur,11:59:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,06:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,06:15:01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,06:30:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,06:44:59,2.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,07:00:00,6.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,07:14:59,6.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,07:29:58,4.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,07:44:57,2.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,07:59:58,4.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,08:14:57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,08:29:56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,08:44:55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,08:59:56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,09:14:55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,09:29:54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,09:44:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,09:59:54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,10:14:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,10:29:52,3.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,10:44:53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,10:59:52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,11:14:51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,11:29:50,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,11:44:49,2.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,
30082018,100,19,1-cicloruta,Sur,Norte,11:59:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
