FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
10092018,12,7,via_peatonal,Norte,Sur,06:00:00,39,0,0,1,0,0,0,8,0,
10092018,12,7,via_peatonal,Norte,Sur,06:15:00,65,0,0,0,0,0,0,8,0,
10092018,12,7,via_peatonal,Norte,Sur,06:30:00,75,0,0,0,0,0,0,19,0,
10092018,12,7,via_peatonal,Norte,Sur,06:45:00,105,0,0,1,0,0,0,26,0,
10092018,12,7,via_peatonal,Norte,Sur,07:00:00,115,0,0,0,0,0,0,23,0,
10092018,12,7,via_peatonal,Norte,Sur,07:14:59,127,0,0,0,0,0,0,20,0,
10092018,12,7,via_peatonal,Norte,Sur,07:29:59,140,0,0,1,0,0,0,15,0,
10092018,12,7,via_peatonal,Norte,Sur,07:44:59,170,0,0,0,0,0,0,23,0,
10092018,12,7,via_peatonal,Norte,Sur,07:59:57,110,0,0,2,0,0,0,15,0,
10092018,12,7,via_peatonal,Norte,Sur,08:14:57,128,0,0,0,0,0,0,21,0,
10092018,12,7,via_peatonal,Norte,Sur,08:29:57,222,0,0,0,0,0,0,16,0,
10092018,12,7,via_peatonal,Norte,Sur,08:44:57,136,0,0,0,0,0,0,11,0,
10092018,12,7,via_peatonal,Norte,Sur,08:59:55,155,0,0,1,0,0,0,14,0,
10092018,12,7,via_peatonal,Norte,Sur,09:14:55,170,0,0,1,0,0,0,15,0,
10092018,12,7,via_peatonal,Norte,Sur,09:29:55,146,0,0,0,0,0,0,8,0,
10092018,12,7,via_peatonal,Norte,Sur,09:44:55,141,0,0,0,0,0,0,5,0,
10092018,12,7,via_peatonal,Norte,Sur,09:59:55,165,0,0,0,0,0,0,8,0,
10092018,12,7,via_peatonal,Norte,Sur,10:14:55,140,0,0,0,0,0,0,13,0,
10092018,12,7,via_peatonal,Norte,Sur,10:29:55,165,0,0,0,0,0,0,6,0,
10092018,12,7,via_peatonal,Norte,Sur,10:44:53,156,0,0,1,0,0,0,12,0,
10092018,12,7,via_peatonal,Norte,Sur,10:59:54,188,0,0,3,0,0,0,11,0,
10092018,12,7,via_peatonal,Norte,Sur,11:14:54,152,0,0,1,0,0,0,7,0,
10092018,12,7,via_peatonal,Norte,Sur,11:29:53,222,0,0,1,0,0,0,15,0,
10092018,12,7,via_peatonal,Norte,Sur,11:44:53,226,0,0,0,0,0,0,10,0,
10092018,12,7,via_peatonal,Norte,Sur,11:59:52,243,1,0,1,0,0,1,13,0,
10092018,12,7,via_peatonal,Norte,Sur,12:14:52,254,1,0,0,0,0,0,14,0,
10092018,12,7,via_peatonal,Norte,Sur,12:29:52,269,0,0,0,0,0,0,10,0,
10092018,12,7,via_peatonal,Norte,Sur,12:44:52,294,0,1,1,0,0,0,10,0,
10092018,12,7,via_peatonal,Norte,Sur,12:59:51,299,0,0,2,0,0,0,9,0,
10092018,12,7,via_peatonal,Norte,Sur,13:14:51,316,0,0,0,0,0,0,4,0,
10092018,12,7,via_peatonal,Norte,Sur,13:29:51,358,0,0,0,0,0,0,7,0,
10092018,12,7,via_peatonal,Norte,Sur,13:44:51,343,0,0,0,0,0,0,10,0,
10092018,12,7,via_peatonal,Norte,Sur,13:59:50,289,0,0,0,0,0,0,7,0,
10092018,12,7,via_peatonal,Norte,Sur,14:14:49,263,1,0,1,0,0,0,9,0,
10092018,12,7,via_peatonal,Norte,Sur,14:29:49,241,0,0,3,0,0,0,16,0,
10092018,12,7,via_peatonal,Norte,Sur,14:44:50,263,0,0,1,0,0,0,13,0,
10092018,12,7,via_peatonal,Norte,Sur,14:59:48,259,0,0,1,0,0,0,11,0,
10092018,12,7,via_peatonal,Norte,Sur,15:14:48,225,0,0,0,0,2,0,11,0,
10092018,12,7,via_peatonal,Norte,Sur,15:29:48,186,0,0,0,0,14,0,0,0,
10092018,12,7,via_peatonal,Norte,Sur,15:44:47,216,0,1,0,0,0,0,8,0,
