07022019,3,AV QUITO,cicloruta,Norte,Sur,06:00:00,21,0,0,1,0,0,0,2,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,06:14:59,22,0,2,2,0,0,0,3,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,06:29:59,21,0,0,0,0,0,0,11,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,06:44:58,19,1,2,0,0,0,0,8,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,06:59:58,29,1,6,1,2,0,0,6,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,07:14:57,2,0,0,0,9,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,07:29:57,3,0,1,0,7,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,07:44:56,3,0,0,1,5,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,07:59:56,3,1,1,0,7,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,08:14:55,8,3,10,0,7,0,1,1,0,
07022019,3,AV QUITO,cicloruta,Norte,Sur,08:29:54,43,17,70,1,13,16,3,12,1,
07022019,3,AV QUITO,cicloruta,Norte,Sur,08:44:54,58,10,81,2,11,12,14,9,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,06:00:00,154,0,3,18,0,0,0,107,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,06:14:59,289,1,13,22,0,1,0,168,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,06:29:59,287,4,10,15,0,2,0,289,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,06:44:58,184,4,21,17,1,1,1,416,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,06:59:58,74,15,30,13,2,0,0,143,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,07:14:57,3,0,0,0,1,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,07:29:57,0,0,1,0,1,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,07:44:56,0,0,0,0,0,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,07:59:56,2,0,0,0,0,0,0,0,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,08:14:55,8,5,12,0,6,5,4,2,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,08:29:54,59,19,182,4,73,48,15,10,0,
07022019,3,AV QUITO,cicloruta,Sur,Norte,08:44:54,53,32,147,7,81,45,17,7,0,
