31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,06:00:00,8,34,1,15,0,4,1,22,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,06:15:00,10,73,7,43,1,2,6,30,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,06:29:59,12,60,6,33,1,0,3,59,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,06:45:00,5,55,4,37,0,3,5,36,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,06:59:59,5,50,4,16,0,1,9,48,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,07:14:58,21,73,3,16,1,1,4,28,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,07:30:00,18,60,3,13,0,1,1,47,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,07:44:59,2,71,4,26,1,2,9,46,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,07:59:58,11,53,2,21,0,0,1,40,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,08:14:57,9,69,4,39,1,6,2,23,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,08:29:56,3,53,1,18,0,1,4,26,0,
31012019,127,BOYACA,cicloruta+calzada,Occidente,Oriente,08:44:57,6,67,4,30,0,5,6,19,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,06:00:00,9,0,0,7,0,0,0,38,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,06:15:00,5,0,0,2,0,0,0,82,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,06:29:59,15,0,0,1,0,0,0,78,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,06:45:00,9,3,0,4,0,0,0,44,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,06:59:59,2,0,0,1,0,0,0,50,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,07:14:58,9,2,0,4,0,0,0,27,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,07:30:00,3,1,0,2,0,0,0,25,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,07:44:59,11,2,0,2,0,0,0,48,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,07:59:58,16,0,0,2,0,0,0,29,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,08:14:57,8,0,0,2,0,0,0,19,1,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,08:29:56,6,1,0,3,0,0,0,21,0,
31012019,127,BOYACA,cicloruta+calzada,Oriente,Occidente,08:44:57,4,0,0,1,0,0,0,35,0,
