FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
19042019,119,80,acceso y separador,Occidente,,06:00:00,9,22,7,57,16,6,0,10,0,
19042019,119,80,acceso y separador,Occidente,,06:15:02,7,32,7,73,14,11,5,15,0,
19042019,119,80,acceso y separador,Occidente,,06:30:00,4,37,13,52,16,14,1,10,2,
19042019,119,80,acceso y separador,Occidente,,06:44:59,0,45,10,36,11,10,5,10,1,
19042019,119,80,acceso y separador,Occidente,,07:00:00,8,33,13,61,17,16,2,9,1,
19042019,119,80,acceso y separador,Occidente,,07:14:59,3,38,11,40,16,23,1,18,1,
19042019,119,80,acceso y separador,Occidente,,07:29:58,4,55,8,46,15,14,3,5,0,
19042019,119,80,acceso y separador,Occidente,,07:44:57,6,53,12,32,13,13,5,7,0,
19042019,119,80,acceso y separador,Occidente,,07:59:56,4,60,9,39,25,7,1,7,0,
19042019,119,80,acceso y separador,Occidente,,08:14:55,4,60,12,39,15,11,3,17,0,
19042019,119,80,acceso y separador,Occidente,,08:29:52,7,64,14,41,17,10,2,21,0,
19042019,119,80,acceso y separador,Occidente,,08:44:51,7,69,14,31,16,10,1,34,0,
19042019,119,80,acceso y separador,Occidente,,08:59:50,8,69,18,41,18,7,2,24,0,
19042019,119,80,acceso y separador,Occidente,,09:14:51,10,90,10,53,20,8,1,34,0,
19042019,119,80,acceso y separador,Occidente,,09:29:50,10,89,13,56,17,3,5,40,1,
19042019,119,80,acceso y separador,Occidente,,09:44:49,22,115,15,49,16,13,4,55,1,
19042019,119,80,acceso y separador,Occidente,,09:59:48,6,113,8,39,17,12,1,38,0,
19042019,119,80,acceso y separador,Occidente,,10:14:47,9,131,20,54,15,9,2,65,1,
19042019,119,80,acceso y separador,Occidente,,10:29:48,10,142,11,46,14,14,2,36,1,
19042019,119,80,acceso y separador,Occidente,,10:44:47,19,126,31,60,18,22,4,38,0,
19042019,119,80,acceso y separador,Occidente,,10:59:46,24,161,16,55,24,8,1,33,1,
19042019,119,80,acceso y separador,Occidente,,11:14:46,15,143,22,77,16,8,3,26,0,
19042019,119,80,acceso y separador,Occidente,,11:29:47,18,200,15,69,17,7,2,40,0,
19042019,119,80,acceso y separador,Occidente,,11:44:46,14,185,21,79,20,11,8,20,0,
19042019,119,80,acceso y separador,Occidente,,11:59:45,19,196,19,88,19,6,6,21,0,
19042019,119,80,acceso y separador,Occidente,,12:14:44,21,200,22,61,21,9,3,20,0,
19042019,119,80,acceso y separador,Occidente,,12:29:43,27,181,22,75,15,4,5,19,0,
19042019,119,80,acceso y separador,Occidente,,12:44:42,20,225,15,95,22,13,5,20,0,
19042019,119,80,acceso y separador,Occidente,,12:59:43,11,201,19,83,20,12,5,23,1,
19042019,119,80,acceso y separador,Occidente,,13:14:42,12,207,19,82,18,17,1,40,1,
19042019,119,80,acceso y separador,Occidente,,13:29:41,11,228,28,72,19,10,4,10,0,
19042019,119,80,acceso y separador,Occidente,,13:44:40,8,223,14,81,17,12,3,22,1,
19042019,119,80,acceso y separador,Occidente,,13:59:39,12,189,20,60,21,21,4,23,0,
19042019,119,80,acceso y separador,Occidente,,14:14:40,12,202,18,66,27,9,9,25,0,
19042019,119,80,acceso y separador,Occidente,,14:29:39,10,216,24,72,22,8,3,15,0,
19042019,119,80,acceso y separador,Occidente,,14:44:40,5,244,19,81,21,12,3,17,0,
19042019,119,80,acceso y separador,Occidente,,14:59:39,13,236,15,73,21,6,9,10,0,
19042019,119,80,acceso y separador,Occidente,,15:14:38,8,331,20,72,17,7,5,10,0,
19042019,119,80,acceso y separador,Occidente,,15:29:37,13,276,15,60,26,12,5,8,2,
19042019,119,80,acceso y separador,Occidente,,15:44:38,12,329,23,78,21,11,0,5,0,
19042019,119,80,acceso y separador,Occidente,,15:59:37,15,336,21,61,24,13,6,2,2,
19042019,119,80,acceso y separador,Occidente,,16:14:36,5,325,20,76,17,10,6,6,0,
19042019,119,80,acceso y separador,Occidente,,16:29:35,7,339,13,77,15,10,7,4,0,
19042019,119,80,acceso y separador,Occidente,,16:44:34,15,427,29,77,18,13,9,5,1,
19042019,119,80,acceso y separador,Occidente,,16:59:33,14,359,20,81,24,15,9,5,0,
19042019,119,80,acceso y separador,Occidente,,17:14:34,16,449,24,112,23,10,2,6,2,
19042019,119,80,acceso y separador,Occidente,,17:29:33,10,428,25,97,12,13,7,2,0,
19042019,119,80,acceso y separador,Occidente,,17:44:32,10,392,21,56,24,8,4,1,0,
