16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,06:00:00,1,165,57,64,0,7,12,13,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,06:15:01,0,239,85,128,0,5,8,28,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,06:30:00,1,249,66,183,0,5,15,34,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,06:44:59,0,235,57,146,0,4,20,61,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,07:00:00,9,3,0,10,0,1,1,172,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,07:14:59,22,0,0,2,0,0,0,244,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,07:29:58,23,0,0,6,0,0,0,229,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,07:44:57,17,0,1,14,0,0,0,240,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,07:59:58,27,0,0,10,0,0,0,211,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,08:14:57,35,0,0,7,0,0,0,244,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,08:29:56,52,0,0,18,0,0,0,252,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,08:44:55,57,0,0,19,0,0,0,296,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,08:59:54,69,0,0,24,0,0,0,220,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,09:14:55,60,0,0,29,0,0,0,264,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,09:29:54,77,0,0,22,0,0,0,288,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,09:44:53,47,0,0,50,0,0,0,202,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,09:59:52,35,0,0,49,0,0,0,203,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,10:14:53,60,1,0,36,0,0,0,202,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,10:29:52,42,0,0,72,0,0,0,226,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,10:44:51,43,0,0,60,0,0,0,176,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,10:59:52,45,0,0,48,0,0,0,250,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,11:14:51,45,0,0,28,0,0,0,176,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,11:29:50,64,0,0,36,0,0,0,157,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,11:44:49,55,0,0,29,0,0,0,166,0,
16092018,9,boyaca,Ciclovia_Dom_Fest,Sur,Norte,11:59:48,28,0,0,15,0,0,0,153,0,
