FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
06102018,100,11,cicloruta,Norte,Sur,06:00:00,4,6,0,3,0,0,3,8,0,
06102018,100,11,cicloruta,Norte,Sur,06:15:01,2,12,1,2,0,0,0,15,0,
06102018,100,11,cicloruta,Norte,Sur,06:30:00,3,16,1,3,0,1,0,15,0,
06102018,100,11,cicloruta,Norte,Sur,06:44:59,5,35,7,9,0,0,0,22,0,
06102018,100,11,cicloruta,Norte,Sur,07:00:00,10,24,6,5,0,0,2,19,0,
06102018,100,11,cicloruta,Norte,Sur,07:14:59,6,37,5,9,0,0,0,11,0,
06102018,100,11,cicloruta,Norte,Sur,07:29:58,10,48,6,9,0,0,2,20,0,
06102018,100,11,cicloruta,Norte,Sur,07:44:57,8,45,9,9,0,2,1,15,0,
06102018,100,11,cicloruta,Norte,Sur,07:59:56,8,48,7,1,0,0,1,20,0,
06102018,100,11,cicloruta,Norte,Sur,08:14:57,10,35,4,3,0,0,3,6,0,
06102018,100,11,cicloruta,Norte,Sur,08:29:56,11,56,10,6,0,0,3,20,0,
06102018,100,11,cicloruta,Norte,Sur,08:44:55,3,42,6,1,0,1,2,20,0,
06102018,100,11,cicloruta,Norte,Sur,08:59:54,4,57,7,8,0,0,0,16,0,
06102018,100,11,cicloruta,Norte,Sur,09:14:55,9,43,5,8,1,0,0,9,0,
06102018,100,11,cicloruta,Norte,Sur,09:29:54,4,34,7,3,1,0,2,9,0,
06102018,100,11,cicloruta,Norte,Sur,09:44:53,3,43,2,6,0,1,0,13,0,
06102018,100,11,cicloruta,Norte,Sur,09:59:52,1,42,9,8,0,2,0,5,0,
06102018,100,11,cicloruta,Norte,Sur,10:14:53,2,46,2,4,0,2,1,23,0,
06102018,100,11,cicloruta,Norte,Sur,10:29:52,2,45,9,4,0,1,2,14,0,
06102018,100,11,cicloruta,Norte,Sur,10:44:51,1,59,4,3,0,2,1,14,0,
06102018,100,11,cicloruta,Norte,Sur,10:59:50,2,39,4,5,0,2,0,21,0,
06102018,100,11,cicloruta,Norte,Sur,11:14:51,4,39,4,7,0,0,1,13,0,
06102018,100,11,cicloruta,Norte,Sur,11:29:50,4,35,4,1,0,2,0,20,0,
06102018,100,11,cicloruta,Norte,Sur,11:44:49,2,51,7,5,0,2,0,15,0,
06102018,100,11,cicloruta,Norte,Sur,11:59:48,0,49,5,5,0,0,1,17,0,
06102018,100,11,cicloruta,Norte,Sur,12:14:47,1,55,3,6,0,0,1,10,0,
06102018,100,11,cicloruta,Norte,Sur,12:29:49,3,61,4,10,0,1,0,8,0,
06102018,100,11,cicloruta,Norte,Sur,12:44:48,1,55,3,12,0,0,2,11,0,
06102018,100,11,cicloruta,Norte,Sur,12:59:47,3,60,7,7,0,1,0,18,0,
06102018,100,11,cicloruta,Norte,Sur,13:14:46,1,52,2,9,1,1,0,13,0,
06102018,100,11,cicloruta,Norte,Sur,13:29:45,1,54,4,6,0,0,0,12,0,
06102018,100,11,cicloruta,Norte,Sur,13:44:45,1,59,7,6,0,1,1,11,0,
06102018,100,11,cicloruta,Norte,Sur,13:59:46,2,45,2,7,0,1,1,9,0,
06102018,100,11,cicloruta,Norte,Sur,14:14:45,1,54,1,7,0,0,1,9,0,
06102018,100,11,cicloruta,Norte,Sur,14:29:45,3,41,5,2,0,1,1,15,0,
06102018,100,11,cicloruta,Norte,Sur,14:44:44,4,41,3,5,0,1,2,17,0,
06102018,100,11,cicloruta,Norte,Sur,14:59:44,1,32,4,7,0,0,0,2,0,
06102018,100,11,cicloruta,Norte,Sur,15:14:45,1,34,2,5,0,1,1,1,0,
06102018,100,11,cicloruta,Norte,Sur,15:29:44,5,28,3,8,0,1,0,5,0,
06102018,100,11,cicloruta,Norte,Sur,15:44:43,0,38,2,5,0,1,1,5,0,
06102018,100,11,cicloruta,Norte,Sur,15:59:42,3,35,2,5,0,0,1,4,0,
06102018,100,11,cicloruta,Norte,Sur,16:14:42,0,33,9,4,0,0,0,1,0,
06102018,100,11,cicloruta,Norte,Sur,16:29:41,0,34,4,4,0,1,1,5,0,
06102018,100,11,cicloruta,Norte,Sur,16:44:42,1,26,3,1,0,0,0,1,0,
06102018,100,11,cicloruta,Norte,Sur,16:59:41,5,36,4,3,0,0,0,3,0,
06102018,100,11,cicloruta,Norte,Sur,17:14:40,1,26,3,6,0,2,1,7,0,
06102018,100,11,cicloruta,Norte,Sur,17:29:41,5,30,4,6,0,0,0,3,0,
06102018,100,11,cicloruta,Norte,Sur,17:44:40,1,14,3,2,0,0,1,1,0,
06102018,100,11,cicloruta,Sur,Norte,06:00:00,0,0,0,0,0,0,1,2,0,
06102018,100,11,cicloruta,Sur,Norte,06:15:01,0,0,0,0,0,0,0,8,0,
06102018,100,11,cicloruta,Sur,Norte,06:30:00,0,0,0,0,0,0,0,8,0,
06102018,100,11,cicloruta,Sur,Norte,06:44:59,0,0,0,0,0,0,0,4,0,
06102018,100,11,cicloruta,Sur,Norte,07:00:00,1,0,0,0,0,0,0,3,0,
06102018,100,11,cicloruta,Sur,Norte,07:14:59,0,0,0,0,0,0,0,6,0,
06102018,100,11,cicloruta,Sur,Norte,07:29:58,0,0,0,0,0,0,0,11,0,
06102018,100,11,cicloruta,Sur,Norte,07:44:57,0,0,0,0,0,0,0,13,0,
06102018,100,11,cicloruta,Sur,Norte,07:59:56,0,0,0,0,0,0,0,11,0,
06102018,100,11,cicloruta,Sur,Norte,08:14:57,0,0,0,1,0,0,0,23,0,
06102018,100,11,cicloruta,Sur,Norte,08:29:56,0,0,0,0,0,0,0,10,0,
06102018,100,11,cicloruta,Sur,Norte,08:44:55,1,0,0,0,0,0,0,9,0,
