FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,06:00:00,39,25,126,36,9,11,23,103,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,06:15:00,45,13,159,40,6,11,32,89,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,06:30:02,39,9,112,50,7,9,16,114,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,06:45:02,30,6,93,62,6,8,22,109,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,07:00:01,40,10,87,37,6,11,15,72,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,07:15:00,29,6,61,55,7,3,21,82,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,07:29:59,39,6,55,43,3,7,5,88,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,07:45:01,63,3,54,24,6,6,18,56,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,08:00:00,56,6,50,25,4,6,9,51,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,08:14:59,37,4,39,22,4,5,4,46,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,08:29:58,21,4,55,10,4,1,7,49,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Sur,Norte,08:44:59,34,3,54,14,4,7,12,41,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,06:00:00,26,1,0,1,0,0,0,6,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,06:15:00,36,0,0,1,0,0,0,13,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,06:30:02,34,0,0,0,0,0,0,8,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,06:45:02,27,0,0,0,0,0,0,14,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,07:00:01,28,0,0,1,0,0,0,9,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,07:15:00,21,0,0,0,0,0,0,7,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,07:29:59,30,0,0,1,0,0,0,7,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,07:45:01,36,0,0,0,0,0,0,10,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,08:00:00,41,0,0,0,0,0,0,11,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,08:14:59,32,0,0,1,0,0,0,12,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,08:29:58,31,0,0,0,0,0,0,12,0,
07022019,AV PRIMERA DE MAYO ,6,calzada,Norte,Sur,08:44:59,30,0,0,0,0,0,0,18,0,
