FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
07022019,85,7,calzada,Norte,Sur,06:00:00,10,35,110,6,5,6,5,44,0,
07022019,85,7,calzada,Norte,Sur,06:15:02,11,43,153,13,4,11,12,102,0,
07022019,85,7,calzada,Norte,Sur,06:29:59,6,47,153,10,4,2,11,141,0,
07022019,85,7,calzada,Norte,Sur,06:44:58,13,44,173,21,6,6,5,149,0,
07022019,85,7,calzada,Norte,Sur,06:59:59,11,34,155,17,3,9,5,140,0,
07022019,85,7,calzada,Norte,Sur,07:14:58,28,39,136,21,3,2,8,166,0,
07022019,85,7,calzada,Norte,Sur,07:29:57,13,26,129,17,0,3,7,155,0,
07022019,85,7,calzada,Norte,Sur,07:44:56,25,17,119,20,1,2,6,173,0,
07022019,85,7,calzada,Norte,Sur,07:59:57,17,17,107,20,4,8,3,103,0,
07022019,85,7,calzada,Norte,Sur,08:14:56,11,17,99,23,4,3,5,105,0,
07022019,85,7,calzada,Norte,Sur,08:29:55,10,14,104,14,2,2,6,87,0,
07022019,85,7,calzada,Norte,Sur,08:44:54,10,24,106,14,2,8,12,65,0,
07022019,85,7,calzada,Sur,Norte,06:00:00,5,0,0,1,0,0,0,31,0,
07022019,85,7,calzada,Sur,Norte,06:15:02,2,1,0,3,0,0,0,41,0,
07022019,85,7,calzada,Sur,Norte,06:29:59,8,0,0,7,0,0,0,67,0,
07022019,85,7,calzada,Sur,Norte,06:44:58,17,1,0,7,0,0,0,72,0,
07022019,85,7,calzada,Sur,Norte,06:59:59,17,0,0,9,0,0,0,77,0,
07022019,85,7,calzada,Sur,Norte,07:14:58,20,0,0,21,0,0,0,81,0,
07022019,85,7,calzada,Sur,Norte,07:29:57,24,0,0,10,1,0,0,88,0,
07022019,85,7,calzada,Sur,Norte,07:44:56,18,1,0,16,1,0,0,96,0,
07022019,85,7,calzada,Sur,Norte,07:59:57,18,0,0,8,0,0,0,90,0,
07022019,85,7,calzada,Sur,Norte,08:14:56,13,0,0,9,1,0,0,85,0,
07022019,85,7,calzada,Sur,Norte,08:29:55,7,0,0,6,0,0,0,93,0,
07022019,85,7,calzada,Sur,Norte,08:44:54,11,0,0,6,0,0,0,77,0,
