FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
03092018,100,19,1-cicloruta,Norte,Sur,12:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,12:15:01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,12:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,12:44:59,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,12:59:58,9.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,13:14:59,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,13:29:58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,13:44:57,8.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,13:59:58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,14:14:57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,14:29:56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,14:44:57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,14:59:56,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,15:14:55,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,15:29:56,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,15:44:55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,15:59:54,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,16:14:53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,16:29:54,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,
03092018,100,19,1-cicloruta,Norte,Sur,16:44:53,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,
