FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
04092018,100,19,1-cicloruta,Norte,Sur,06:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,06:15:01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,06:30:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,06:44:59,7.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,07:00:00,8.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,07:14:59,10.0,0.0,0.0,3.0,0.0,0.0,0.0,110.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,07:29:58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,07:44:57,6.0,0.0,0.0,3.0,0.0,0.0,0.0,138.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,07:59:58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,08:14:57,8.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,08:29:56,19.0,0.0,0.0,5.0,0.0,0.0,0.0,106.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,08:44:55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,08:59:56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,09:14:55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,09:29:54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,09:44:54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,09:59:53,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,10:14:54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,10:29:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,10:44:52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,10:59:52,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,11:14:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,11:29:52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,11:44:51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
04092018,100,19,1-cicloruta,Norte,Sur,11:59:50,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,
