12112018,187,AUTONORTE,sentido unico,Sur,,00:14:36,5,804,54,70,69,13,16,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,00:29:36,1,859,57,75,71,11,12,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,00:44:36,0,809,59,80,64,14,9,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,00:59:35,2,803,49,83,66,17,6,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,01:14:35,8,818,58,71,72,11,10,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,01:29:34,1,783,49,81,75,22,3,3,1,
12112018,187,AUTONORTE,sentido unico,Sur,,01:44:34,2,679,62,83,77,11,7,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,01:59:34,0,774,64,70,87,9,8,5,1,
12112018,187,AUTONORTE,sentido unico,Sur,,02:14:34,0,777,71,90,90,5,4,1,0,
12112018,187,AUTONORTE,sentido unico,Sur,,02:29:32,0,405,48,20,44,6,0,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,02:44:33,0,0,0,0,2,0,0,0,0,
12112018,187,AUTONORTE,sentido unico,Sur,,09:00:00,5,357,32,43,68,46,10,5,3,
12112018,187,AUTONORTE,sentido unico,Sur,,09:15:00,6,422,26,45,63,33,3,8,2,
12112018,187,AUTONORTE,sentido unico,Sur,,09:30:00,5,470,37,44,55,35,10,15,1,
12112018,187,AUTONORTE,sentido unico,Sur,,09:45:00,2,531,31,50,61,41,5,9,3,
12112018,187,AUTONORTE,sentido unico,Sur,,09:59:59,0,575,34,59,56,28,5,4,2,
12112018,187,AUTONORTE,sentido unico,Sur,,10:14:59,0,589,42,66,63,37,12,2,0,
12112018,187,AUTONORTE,sentido unico,Sur,,10:29:58,4,582,45,57,63,23,14,6,0,
12112018,187,AUTONORTE,sentido unico,Sur,,10:44:58,1,640,32,58,61,22,14,3,0,
12112018,187,AUTONORTE,sentido unico,Sur,,10:59:58,4,638,38,58,60,39,17,10,1,
12112018,187,AUTONORTE,sentido unico,Sur,,11:14:57,4,648,40,61,64,37,10,10,1,
12112018,187,AUTONORTE,sentido unico,Sur,,11:29:57,4,656,41,58,66,25,7,4,2,
12112018,187,AUTONORTE,sentido unico,Sur,,11:44:56,6,646,54,60,45,24,10,17,0,
