07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,06:00:00,60,4,1,1,12,9,2,25,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,06:15:02,132,1,1,4,10,5,2,51,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,06:30:01,148,6,1,5,10,10,6,47,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,06:45:00,139,3,3,6,13,10,2,36,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,06:59:59,119,3,1,5,6,12,6,50,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,07:14:58,91,2,2,8,7,13,4,45,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,07:29:59,98,1,2,4,6,10,5,39,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,07:44:59,75,1,1,7,10,9,2,33,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,07:59:58,51,1,1,5,9,13,3,25,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,08:14:57,41,0,1,2,6,19,6,20,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,08:29:56,48,0,5,1,8,19,9,28,0,
07022019,AV J. C. MUTIS ,93,calzada,Occidente,Oriente,08:44:57,56,1,2,0,8,12,4,21,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,06:00:00,143,1,2,2,3,2,1,63,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,06:15:02,190,2,1,4,1,2,1,127,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,06:30:01,144,1,2,2,2,4,0,137,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,06:45:00,175,0,1,3,1,4,2,139,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,06:59:59,163,1,0,4,1,3,0,140,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,07:14:58,168,2,1,9,1,5,2,156,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,07:29:59,155,0,0,2,3,4,3,176,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,07:44:59,152,1,1,11,1,3,5,140,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,07:59:58,100,1,1,9,3,4,3,156,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,08:14:57,76,1,2,3,3,4,2,115,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,08:29:56,58,0,0,5,2,5,3,81,0,
07022019,AV J. C. MUTIS ,93,calzada,Oriente,Occidente,08:44:57,60,0,2,3,2,2,0,81,0,
