31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,06:00:00,82,10,3,15,3,2,0,60,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,06:15:01,171,11,4,57,1,3,1,82,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,06:30:00,224,13,11,77,1,1,1,104,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,06:45:01,268,7,8,56,2,2,0,56,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,06:59:58,248,12,14,46,1,4,2,68,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,07:14:59,263,9,6,30,2,2,3,53,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,07:29:58,262,14,4,27,1,5,3,45,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,07:44:57,252,12,11,37,1,3,4,50,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,07:59:56,171,13,7,23,0,2,3,42,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,08:14:57,120,8,4,30,0,2,1,37,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,08:29:56,129,11,5,22,0,7,3,44,0,
31012019,AV J. C. MUTIS,93,calzada,Occidente,Oriente,08:44:55,113,12,2,31,0,1,1,28,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,06:00:00,27,25,3,11,24,15,1,42,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,06:15:01,112,31,10,57,28,30,7,53,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,06:30:00,151,28,10,66,26,27,4,62,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,06:45:01,190,46,6,73,36,14,4,42,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,06:59:58,182,43,16,60,35,23,1,32,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,07:14:59,172,47,19,31,34,29,8,28,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,07:29:58,196,47,17,33,33,21,11,17,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,07:44:57,171,45,28,37,20,22,8,19,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,07:59:56,173,47,17,29,19,25,11,17,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,08:14:57,126,43,27,27,41,25,7,15,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,08:29:56,135,51,15,36,24,24,9,16,0,
31012019,AV J. C. MUTIS,93,calzada,Oriente,Occidente,08:44:55,114,36,21,34,32,23,14,20,0,
