FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
09102018,12,7,via_peatonal,Norte,Sur,06:00:00,22,0,0,1,0,0,0,9,0,
09102018,12,7,via_peatonal,Norte,Sur,06:15:01,48,0,0,1,0,1,0,13,0,
09102018,12,7,via_peatonal,Norte,Sur,06:30:01,54,0,0,2,0,0,0,23,0,
09102018,12,7,via_peatonal,Norte,Sur,06:45:00,85,0,0,0,0,0,0,28,0,
09102018,12,7,via_peatonal,Norte,Sur,07:00:00,107,0,0,0,0,0,0,18,0,
09102018,12,7,via_peatonal,Norte,Sur,07:14:59,126,0,0,0,0,0,0,25,0,
09102018,12,7,via_peatonal,Norte,Sur,07:29:59,138,0,0,0,0,1,0,14,0,
09102018,12,7,via_peatonal,Norte,Sur,07:44:59,158,0,0,0,0,0,0,21,0,
09102018,12,7,via_peatonal,Norte,Sur,07:59:59,154,0,0,0,0,0,0,25,0,
09102018,12,7,via_peatonal,Norte,Sur,08:14:59,149,0,0,0,0,0,0,17,0,
09102018,12,7,via_peatonal,Norte,Sur,08:29:57,209,0,0,0,0,0,0,24,0,
09102018,12,7,via_peatonal,Norte,Sur,08:44:57,279,0,0,0,0,0,0,28,0,
09102018,12,7,via_peatonal,Norte,Sur,08:59:57,225,0,0,1,0,0,0,17,0,
09102018,12,7,via_peatonal,Norte,Sur,09:14:57,184,0,0,0,0,0,0,18,0,
09102018,12,7,via_peatonal,Norte,Sur,09:29:57,169,0,0,0,0,0,0,22,0,
09102018,12,7,via_peatonal,Norte,Sur,09:44:57,166,0,0,0,0,0,0,22,0,
09102018,12,7,via_peatonal,Norte,Sur,09:59:56,214,0,0,0,0,0,0,17,0,
09102018,12,7,via_peatonal,Norte,Sur,10:14:56,236,0,0,1,0,0,0,11,0,
09102018,12,7,via_peatonal,Norte,Sur,10:29:55,226,0,0,1,0,0,0,24,0,
09102018,12,7,via_peatonal,Norte,Sur,10:44:55,229,0,0,1,0,0,0,24,0,
09102018,12,7,via_peatonal,Norte,Sur,10:59:54,285,0,0,1,0,0,0,20,0,
09102018,12,7,via_peatonal,Norte,Sur,11:14:54,288,0,0,0,0,0,0,18,0,
09102018,12,7,via_peatonal,Norte,Sur,11:29:54,237,0,0,1,0,0,0,14,0,
09102018,12,7,via_peatonal,Norte,Sur,11:44:54,279,0,0,1,0,0,0,14,0,
09102018,12,7,via_peatonal,Norte,Sur,11:59:54,285,0,0,0,0,0,0,19,0,
09102018,12,7,via_peatonal,Norte,Sur,12:14:53,375,0,0,2,0,0,0,14,0,
09102018,12,7,via_peatonal,Norte,Sur,12:29:53,376,0,0,2,0,0,0,13,0,
09102018,12,7,via_peatonal,Norte,Sur,12:44:53,377,0,0,0,0,0,0,11,0,
09102018,12,7,via_peatonal,Norte,Sur,12:59:51,442,0,0,0,0,0,0,13,0,
09102018,12,7,via_peatonal,Norte,Sur,13:14:51,383,0,0,0,0,0,0,18,0,
09102018,12,7,via_peatonal,Norte,Sur,13:29:51,447,0,0,0,0,0,0,12,0,
09102018,12,7,via_peatonal,Norte,Sur,13:44:51,424,0,0,0,0,0,0,14,0,
09102018,12,7,via_peatonal,Norte,Sur,13:59:51,368,0,0,0,0,0,0,18,0,
09102018,12,7,via_peatonal,Norte,Sur,14:14:51,385,0,0,0,0,0,0,9,0,
09102018,12,7,via_peatonal,Norte,Sur,14:29:49,339,0,0,1,0,0,0,12,0,
09102018,12,7,via_peatonal,Norte,Sur,14:44:50,329,0,0,0,0,0,0,22,0,
09102018,12,7,via_peatonal,Norte,Sur,14:59:50,305,0,0,1,0,0,0,18,0,
09102018,12,7,via_peatonal,Norte,Sur,15:14:49,312,1,0,0,0,0,0,15,0,
09102018,12,7,via_peatonal,Norte,Sur,15:29:49,292,0,0,1,0,0,0,25,0,
09102018,12,7,via_peatonal,Norte,Sur,15:44:49,293,0,0,0,0,0,0,12,0,
09102018,12,7,via_peatonal,Norte,Sur,15:59:48,297,0,0,0,0,0,0,17,0,
09102018,12,7,via_peatonal,Norte,Sur,16:14:48,249,0,0,1,0,1,0,15,0,
09102018,12,7,via_peatonal,Norte,Sur,16:29:47,285,0,0,0,0,0,0,11,0,
09102018,12,7,via_peatonal,Norte,Sur,16:44:47,289,1,0,1,0,0,0,34,0,
09102018,12,7,via_peatonal,Norte,Sur,16:59:47,265,0,0,1,0,0,0,26,0,
09102018,12,7,via_peatonal,Norte,Sur,17:14:47,282,0,0,0,0,0,0,73,0,
09102018,12,7,via_peatonal,Norte,Sur,17:29:46,288,0,0,0,0,0,0,52,0,
09102018,12,7,via_peatonal,Norte,Sur,17:44:46,294,0,0,0,0,1,0,44,0,
09102018,12,7,via_peatonal,Sur,Norte,06:00:00,26,1,0,1,0,0,0,27,0,
09102018,12,7,via_peatonal,Sur,Norte,06:15:01,25,0,0,2,0,0,1,23,0,
09102018,12,7,via_peatonal,Sur,Norte,06:30:01,49,0,0,1,0,1,0,29,0,
09102018,12,7,via_peatonal,Sur,Norte,06:45:00,55,0,0,0,0,0,0,34,0,
