FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
02102018,12,7,via_peatonal,Norte,Sur,09:15:02,163,0,0,2,0,0,0,17,0,
02102018,12,7,via_peatonal,Norte,Sur,09:30:02,179,0,0,2,0,0,0,13,0,
02102018,12,7,via_peatonal,Norte,Sur,09:45:02,199,0,0,0,0,0,0,16,0,
02102018,12,7,via_peatonal,Norte,Sur,10:00:02,189,1,0,1,0,0,0,15,0,
02102018,12,7,via_peatonal,Norte,Sur,10:15:02,173,0,0,1,0,0,0,15,0,
02102018,12,7,via_peatonal,Norte,Sur,10:30:02,152,0,0,1,0,0,0,27,0,
02102018,12,7,via_peatonal,Norte,Sur,10:45:00,165,0,0,3,0,0,0,23,0,
02102018,12,7,via_peatonal,Norte,Sur,11:00:00,175,0,0,1,0,0,0,23,0,
02102018,12,7,via_peatonal,Norte,Sur,11:15:00,212,0,0,0,0,0,0,15,0,
02102018,12,7,via_peatonal,Norte,Sur,11:30:00,249,0,0,0,1,0,0,16,0,
02102018,12,7,via_peatonal,Norte,Sur,11:45:00,256,0,0,0,0,0,0,9,0,
02102018,12,7,via_peatonal,Norte,Sur,11:59:59,274,0,0,1,0,0,0,6,0,
02102018,12,7,via_peatonal,Norte,Sur,12:14:59,290,0,0,0,0,0,0,13,0,
02102018,12,7,via_peatonal,Norte,Sur,12:29:59,317,0,0,0,0,0,0,16,0,
02102018,12,7,via_peatonal,Norte,Sur,12:44:57,367,0,0,0,0,0,0,9,0,
02102018,12,7,via_peatonal,Norte,Sur,12:59:57,420,0,0,1,0,0,0,14,0,
02102018,12,7,via_peatonal,Norte,Sur,13:14:57,367,0,0,0,0,0,0,14,0,
02102018,12,7,via_peatonal,Norte,Sur,13:29:57,408,0,0,0,0,0,0,6,0,
02102018,12,7,via_peatonal,Norte,Sur,13:44:56,384,0,0,2,0,0,0,8,0,
02102018,12,7,via_peatonal,Norte,Sur,13:59:56,357,0,0,0,0,0,0,13,0,
02102018,12,7,via_peatonal,Norte,Sur,14:14:56,324,0,0,0,0,0,0,9,0,
02102018,12,7,via_peatonal,Norte,Sur,14:29:54,263,0,0,0,0,0,0,19,0,
02102018,12,7,via_peatonal,Norte,Sur,14:44:54,306,0,0,0,0,0,0,19,0,
