FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
02092018,100,11,1-cicloruta,Norte,Sur,06:00:00,2.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,06:15:01,1.0,3.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,06:30:00,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,06:44:59,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,06:59:58,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,07:14:58,12.0,17.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,07:29:59,7.0,16.0,5.0,2.0,0.0,0.0,1.0,5.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,07:44:58,4.0,28.0,1.0,3.0,0.0,0.0,0.0,14.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,07:59:57,4.0,20.0,2.0,2.0,1.0,0.0,0.0,10.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,08:14:56,2.0,24.0,4.0,2.0,0.0,1.0,0.0,17.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,08:29:57,2.0,32.0,4.0,4.0,0.0,0.0,0.0,23.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,08:44:57,2.0,30.0,5.0,4.0,0.0,0.0,0.0,14.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,08:59:56,1.0,32.0,5.0,8.0,0.0,0.0,0.0,20.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,09:14:55,0.0,34.0,5.0,5.0,0.0,0.0,0.0,16.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,09:29:54,0.0,37.0,6.0,6.0,0.0,0.0,1.0,25.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,09:44:53,1.0,32.0,5.0,3.0,2.0,1.0,0.0,17.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,09:59:52,2.0,45.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,10:14:53,0.0,49.0,8.0,0.0,0.0,0.0,1.0,14.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,10:29:52,3.0,40.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,
02092018,100,11,1-cicloruta,Norte,Sur,10:44:51,1.0,48.0,12.0,1.0,1.0,0.0,1.0,13.0,0.0,
