08052019,80,119,acceso y separador,Oriente,,06:00:00,17,127,2,18,43,35,4,1,0,
08052019,80,119,acceso y separador,Oriente,,06:15:01,16,142,1,22,65,23,3,1,1,
08052019,80,119,acceso y separador,Oriente,,06:30:00,21,119,3,32,84,29,5,1,0,
08052019,80,119,acceso y separador,Oriente,,06:44:59,36,108,2,17,71,34,2,1,1,
08052019,80,119,acceso y separador,Oriente,,06:59:58,11,119,4,18,79,24,2,1,0,
08052019,80,119,acceso y separador,Oriente,,07:14:59,6,139,1,22,72,27,4,0,0,
08052019,80,119,acceso y separador,Oriente,,07:29:58,10,165,1,23,60,40,7,2,0,
08052019,80,119,acceso y separador,Oriente,,07:44:57,9,150,1,33,58,38,7,0,0,
08052019,80,119,acceso y separador,Oriente,,07:59:56,3,107,1,7,42,37,3,2,0,
08052019,80,119,acceso y separador,Oriente,,08:14:55,19,209,4,35,32,80,13,4,0,
08052019,80,119,acceso y separador,Oriente,,08:29:57,5,171,5,39,53,65,7,7,0,
08052019,80,119,acceso y separador,Oriente,,08:44:56,4,165,11,39,45,73,18,8,0,
08052019,80,119,acceso y separador,Oriente,,08:59:55,17,175,6,50,61,88,14,9,1,
08052019,80,119,acceso y separador,Oriente,,09:14:54,0,193,8,19,45,87,16,7,1,
08052019,80,119,acceso y separador,Oriente,,09:29:55,6,157,11,15,56,73,5,6,0,
08052019,80,119,acceso y separador,Oriente,,09:44:54,4,118,6,23,56,88,4,8,0,
08052019,80,119,acceso y separador,Oriente,,09:59:53,30,133,9,43,54,78,5,17,1,
08052019,80,119,acceso y separador,Oriente,,10:14:52,40,191,8,72,52,75,8,31,2,
08052019,80,119,acceso y separador,Oriente,,10:29:51,5,174,15,18,41,73,13,10,2,
08052019,80,119,acceso y separador,Oriente,,10:44:51,3,141,9,14,44,97,17,7,2,
08052019,80,119,acceso y separador,Oriente,,10:59:52,3,145,3,23,41,84,14,16,3,
08052019,80,119,acceso y separador,Oriente,,11:14:51,3,119,4,9,55,70,13,17,0,
08052019,80,119,acceso y separador,Oriente,,11:29:50,1,171,12,18,45,85,6,10,4,
08052019,80,119,acceso y separador,Oriente,,11:44:49,7,184,7,14,53,75,9,12,2,
08052019,80,119,acceso y separador,Oriente,,11:59:48,18,206,11,21,56,64,11,17,0,
08052019,80,119,acceso y separador,Oriente,,12:14:47,2,116,4,29,25,13,5,0,0,
08052019,80,119,acceso y separador,Oriente,,12:29:48,3,152,5,25,36,16,11,0,0,
08052019,80,119,acceso y separador,Oriente,,12:44:47,1,157,2,28,26,13,3,0,0,
08052019,80,119,acceso y separador,Oriente,,12:59:46,7,151,5,21,34,16,2,1,0,
08052019,80,119,acceso y separador,Oriente,,13:14:45,5,126,4,35,16,8,3,1,0,
08052019,80,119,acceso y separador,Oriente,,13:29:46,1,139,9,39,32,12,3,0,0,
08052019,80,119,acceso y separador,Oriente,,13:44:45,3,161,2,33,27,13,7,1,0,
08052019,80,119,acceso y separador,Oriente,,13:59:44,0,174,1,22,37,21,9,0,0,
08052019,80,119,acceso y separador,Oriente,,14:14:42,0,146,7,36,22,17,5,0,0,
08052019,80,119,acceso y separador,Oriente,,14:29:41,0,133,7,31,36,12,6,0,0,
08052019,80,119,acceso y separador,Oriente,,14:44:42,0,141,4,24,31,20,10,0,0,
08052019,80,119,acceso y separador,Oriente,,14:59:41,2,116,12,19,48,23,20,0,0,
08052019,80,119,acceso y separador,Oriente,,15:14:40,0,120,10,28,46,23,10,0,0,
08052019,80,119,acceso y separador,Oriente,,15:29:41,2,104,3,29,39,20,22,0,0,
08052019,80,119,acceso y separador,Oriente,,15:44:40,2,131,8,33,33,21,16,1,0,
08052019,80,119,acceso y separador,Oriente,,15:59:39,2,95,5,15,29,18,25,1,0,
08052019,80,119,acceso y separador,Oriente,,16:14:40,8,102,4,26,21,11,22,0,0,
08052019,80,119,acceso y separador,Oriente,,16:29:39,1,153,5,30,41,13,12,1,0,
08052019,80,119,acceso y separador,Oriente,,16:44:38,5,148,8,46,34,13,10,0,0,
