09092018,100,11,cicloruta,Norte,Sur,06:00:00,1,2,0,2,0,0,0,16,0,
09092018,100,11,cicloruta,Norte,Sur,06:15:01,2,4,0,1,0,0,1,13,0,
09092018,100,11,cicloruta,Norte,Sur,06:30:00,4,10,3,1,0,0,1,24,0,
09092018,100,11,cicloruta,Norte,Sur,06:45:00,3,4,0,0,0,0,0,30,0,
09092018,100,11,cicloruta,Norte,Sur,06:59:59,3,5,4,0,0,0,1,21,0,
09092018,100,11,cicloruta,Norte,Sur,07:15:00,2,17,2,1,2,0,1,17,0,
09092018,100,11,cicloruta,Norte,Sur,07:29:59,1,11,1,0,0,0,0,4,0,
09092018,100,11,cicloruta,Norte,Sur,07:44:58,0,22,2,5,0,0,0,9,0,
09092018,100,11,cicloruta,Norte,Sur,07:59:57,1,16,1,0,1,0,0,11,0,
09092018,100,11,cicloruta,Norte,Sur,08:14:56,2,20,2,1,1,0,0,11,0,
09092018,100,11,cicloruta,Norte,Sur,08:29:57,1,17,3,2,0,0,0,17,0,
09092018,100,11,cicloruta,Norte,Sur,08:44:56,2,32,4,4,0,0,0,11,0,
09092018,100,11,cicloruta,Norte,Sur,08:59:55,0,22,3,2,0,1,0,16,0,
09092018,100,11,cicloruta,Norte,Sur,09:14:54,1,36,3,3,0,0,1,17,0,
09092018,100,11,cicloruta,Norte,Sur,09:29:54,2,21,1,6,1,1,0,17,0,
09092018,100,11,cicloruta,Norte,Sur,09:44:53,4,29,5,0,0,0,0,21,0,
09092018,100,11,cicloruta,Norte,Sur,09:59:54,2,26,3,2,0,0,0,12,0,
09092018,100,11,cicloruta,Norte,Sur,10:14:53,2,40,7,4,0,0,0,12,0,
09092018,100,11,cicloruta,Norte,Sur,10:29:52,0,41,4,1,0,0,0,17,0,
09092018,100,11,cicloruta,Norte,Sur,10:44:51,1,43,3,1,0,1,0,20,0,
09092018,100,11,cicloruta,Norte,Sur,10:59:50,1,19,4,2,0,0,0,18,0,
09092018,100,11,cicloruta,Norte,Sur,11:14:51,2,47,4,2,0,1,0,15,0,
09092018,100,11,cicloruta,Norte,Sur,11:29:50,0,48,9,1,0,0,1,18,0,
09092018,100,11,cicloruta,Norte,Sur,11:44:49,3,46,10,1,0,0,0,21,0,
09092018,100,11,cicloruta,Norte,Sur,11:59:48,2,49,6,6,0,0,0,13,0,
09092018,100,11,cicloruta,Norte,Sur,12:14:47,3,52,9,4,0,0,1,23,0,
09092018,100,11,cicloruta,Norte,Sur,12:29:48,0,8,3,0,0,0,1,8,0,
09092018,100,11,cicloruta,Sur,Norte,06:00:00,0,0,0,1,0,0,0,4,0,
09092018,100,11,cicloruta,Sur,Norte,06:15:01,0,0,0,0,0,0,0,2,0,
09092018,100,11,cicloruta,Sur,Norte,06:30:00,0,0,0,0,0,0,0,3,0,
09092018,100,11,cicloruta,Sur,Norte,06:45:00,0,0,0,0,0,0,0,4,0,
09092018,100,11,cicloruta,Sur,Norte,06:59:59,1,0,0,0,0,0,0,5,0,
09092018,100,11,cicloruta,Sur,Norte,07:15:00,0,0,0,0,0,0,0,2,0,
09092018,100,11,cicloruta,Sur,Norte,07:29:59,1,0,0,0,0,0,0,7,0,
09092018,100,11,cicloruta,Sur,Norte,07:44:58,0,0,0,0,0,0,0,5,0,
09092018,100,11,cicloruta,Sur,Norte,07:59:57,0,0,0,0,0,0,0,9,0,
09092018,100,11,cicloruta,Sur,Norte,08:14:56,1,0,0,0,0,0,0,4,0,
09092018,100,11,cicloruta,Sur,Norte,08:29:57,0,0,0,0,0,0,0,11,0,
09092018,100,11,cicloruta,Sur,Norte,08:44:56,0,0,0,0,0,0,0,4,0,
09092018,100,11,cicloruta,Sur,Norte,08:59:55,0,0,0,0,0,0,0,7,0,
09092018,100,11,cicloruta,Sur,Norte,09:14:54,0,0,0,0,0,0,0,5,0,
09092018,100,11,cicloruta,Sur,Norte,09:29:54,0,0,0,0,0,0,0,13,0,
09092018,100,11,cicloruta,Sur,Norte,09:44:53,1,0,0,0,0,0,0,7,0,
09092018,100,11,cicloruta,Sur,Norte,09:59:54,0,0,0,0,0,0,0,15,0,
09092018,100,11,cicloruta,Sur,Norte,10:14:53,0,0,0,0,0,0,0,6,0,
09092018,100,11,cicloruta,Sur,Norte,10:29:52,0,0,0,0,0,0,0,17,0,
09092018,100,11,cicloruta,Sur,Norte,10:44:51,0,0,0,0,0,0,0,9,0,
09092018,100,11,cicloruta,Sur,Norte,10:59:50,0,0,0,0,0,0,0,9,0,
09092018,100,11,cicloruta,Sur,Norte,11:14:51,1,0,0,0,0,0,0,16,0,
09092018,100,11,cicloruta,Sur,Norte,11:29:50,0,0,0,0,0,0,0,13,0,
