FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
03102018,100,11,cicloruta,Norte,Sur,06:00:00,1,53,5,2,0,1,6,38,0,
03102018,100,11,cicloruta,Norte,Sur,06:15:01,6,82,7,2,0,0,9,47,0,
03102018,100,11,cicloruta,Norte,Sur,06:30:00,3,66,8,3,0,0,1,48,0,
03102018,100,11,cicloruta,Norte,Sur,06:44:59,0,48,3,1,0,0,3,9,0,
03102018,100,11,cicloruta,Norte,Sur,07:00:00,3,67,9,5,0,0,1,77,0,
03102018,100,11,cicloruta,Norte,Sur,07:14:59,4,88,6,14,0,0,2,124,0,
03102018,100,11,cicloruta,Norte,Sur,07:29:58,4,78,3,14,0,1,0,118,0,
03102018,100,11,cicloruta,Norte,Sur,07:44:57,6,88,11,21,0,2,1,138,0,
03102018,100,11,cicloruta,Norte,Sur,07:59:56,6,70,10,25,0,0,3,123,0,
03102018,100,11,cicloruta,Norte,Sur,08:14:57,4,80,9,19,1,1,3,97,0,
03102018,100,11,cicloruta,Norte,Sur,08:29:56,1,71,9,10,0,2,0,103,1,
03102018,100,11,cicloruta,Norte,Sur,08:44:55,5,71,11,20,0,1,3,98,0,
03102018,100,11,cicloruta,Norte,Sur,08:59:54,2,66,11,17,0,0,1,67,0,
03102018,100,11,cicloruta,Norte,Sur,09:14:54,2,77,10,14,0,1,3,47,0,
03102018,100,11,cicloruta,Norte,Sur,09:29:55,5,68,10,15,0,3,1,51,0,
03102018,100,11,cicloruta,Norte,Sur,09:44:54,4,81,18,10,0,3,3,35,0,
03102018,100,11,cicloruta,Norte,Sur,09:59:53,1,67,20,10,0,2,1,37,0,
03102018,100,11,cicloruta,Norte,Sur,10:14:52,0,82,16,17,0,0,1,39,0,
03102018,100,11,cicloruta,Norte,Sur,10:29:51,5,69,9,9,0,1,4,27,0,
03102018,100,11,cicloruta,Norte,Sur,10:44:52,5,82,12,9,0,2,2,22,0,
03102018,100,11,cicloruta,Norte,Sur,10:59:51,0,72,8,15,0,2,1,36,0,
03102018,100,11,cicloruta,Norte,Sur,11:14:50,1,74,12,11,0,2,2,26,0,
03102018,100,11,cicloruta,Norte,Sur,11:29:49,6,58,4,12,0,0,4,38,0,
03102018,100,11,cicloruta,Norte,Sur,11:44:48,4,67,14,11,1,0,6,28,0,
03102018,100,11,cicloruta,Norte,Sur,11:59:49,2,70,9,6,0,4,2,28,0,
03102018,100,11,cicloruta,Norte,Sur,12:14:48,5,79,13,8,0,2,2,27,0,
03102018,100,11,cicloruta,Norte,Sur,12:29:47,4,58,5,11,1,0,3,23,0,
03102018,100,11,cicloruta,Norte,Sur,12:44:46,0,74,5,8,0,0,1,17,0,
03102018,100,11,cicloruta,Norte,Sur,12:59:45,3,57,13,11,0,1,3,16,0,
03102018,100,11,cicloruta,Norte,Sur,13:14:46,9,74,7,14,1,1,4,15,0,
03102018,100,11,cicloruta,Norte,Sur,13:29:45,10,60,4,9,0,0,4,16,0,
03102018,100,11,cicloruta,Norte,Sur,13:44:44,6,85,8,18,0,2,1,22,0,
03102018,100,11,cicloruta,Norte,Sur,13:59:44,9,75,5,14,0,0,2,27,0,
03102018,100,11,cicloruta,Norte,Sur,14:14:43,5,73,8,17,0,0,5,28,0,
03102018,100,11,cicloruta,Norte,Sur,14:29:42,3,44,10,13,0,5,3,18,0,
03102018,100,11,cicloruta,Norte,Sur,14:44:43,4,64,10,9,0,1,3,29,0,
03102018,100,11,cicloruta,Norte,Sur,14:59:42,3,46,10,9,0,0,5,16,0,
03102018,100,11,cicloruta,Norte,Sur,15:14:41,0,39,11,14,0,0,3,19,0,
03102018,100,11,cicloruta,Norte,Sur,15:29:40,3,45,9,11,0,1,1,25,0,
03102018,100,11,cicloruta,Norte,Sur,15:44:40,2,34,5,11,0,1,7,18,0,
03102018,100,11,cicloruta,Norte,Sur,15:59:41,4,43,8,13,1,1,4,19,0,
03102018,100,11,cicloruta,Norte,Sur,16:14:40,6,44,8,13,0,1,2,12,0,
03102018,100,11,cicloruta,Norte,Sur,16:29:39,7,53,7,11,0,2,4,18,0,
03102018,100,11,cicloruta,Norte,Sur,16:44:38,11,49,4,20,0,0,3,18,0,
