File_Name;Year;Month;Day;Start_Time;Duration;End_Time
CAM15_20190812060000_26091921.avi;2019;08;12;06:00:00;00:19:25;06:19:25
CAM15_20190812061925_26154500.avi;2019;08;12;06:19:25;00:32:39;06:52:04
CAM15_20190812065204_26260390.avi;2019;08;12;06:52:04;00:32:39;07:24:43
CAM15_20190812072443_26358531.avi;2019;08;12;07:24:43;00:32:39;07:57:22
CAM15_20190812075722_26467656.avi;2019;08;12;07:57:22;00:32:39;08:30:01
CAM15_20190812083001_26570125.avi;2019;08;12;08:30:01;00:32:38;09:02:39
CAM15_20190812090239_26668250.avi;2019;08;12;09:02:39;00:32:38;09:35:17
CAM15_20190812093518_26770015.avi;2019;08;12;09:35:18;00:32:39;10:07:57
CAM15_20190812100757_26876718.avi;2019;08;12;10:07:57;00:32:39;10:40:36
CAM15_20190812104036_26974203.avi;2019;08;12;10:40:36;00:32:39;11:13:15
CAM15_20190812111315_27076875.avi;2019;08;12;11:13:15;00:32:39;11:45:54
CAM15_20190812114554_27188234.avi;2019;08;12;11:45:54;00:32:39;12:18:33
CAM15_20190812121833_27306546.avi;2019;08;12;12:18:33;00:32:39;12:51:12
CAM15_20190812125112_27424906.avi;2019;08;12;12:51:12;00:32:39;13:23:51
CAM15_20190812132351_27556843.avi;2019;08;12;13:23:51;00:32:39;13:56:30
CAM15_20190812135630_27691484.avi;2019;08;12;13:56:30;00:32:39;14:29:09
CAM15_20190812142909_27818812.avi;2019;08;12;14:29:09;00:32:39;15:01:48
CAM15_20190812150148_27956968.avi;2019;08;12;15:01:48;00:32:39;15:34:27
CAM15_20190812153427_28108625.avi;2019;08;12;15:34:27;00:32:39;16:07:06
CAM15_20190812160706_28268093.avi;2019;08;12;16:07:06;00:32:39;16:39:45
CAM15_20190812163945_28413015.avi;2019;08;12;16:39:45;00:32:39;17:12:24
CAM15_20190812171224_28552093.avi;2019;08;12;17:12:24;00:27:06;17:39:30
CAM15_20190812174120_28679046.avi;2019;08;12;17:41:20;00:18:40;18:00:00
