FECHA,Calle,Carrera,Movimiento,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
04092018,12,7,2-peatones,Sur,Norte,11:29:51,261.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,11:44:51,279.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,11:59:51,257.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,12:14:50,240.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,12:29:50,335.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,12:44:49,249.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,12:59:49,257.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,13:14:49,249.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,13:29:49,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,13:44:48,287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,13:59:48,255.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,14:14:48,293.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,14:29:48,269.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,14:44:48,221.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,14:59:46,252.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,15:14:46,243.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,15:29:46,228.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,15:44:46,203.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,15:59:46,215.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,16:14:46,203.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,16:29:45,201.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,16:44:45,247.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,16:59:44,230.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,17:14:44,219.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,17:29:44,216.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,17:44:44,234.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,
04092018,12,7,2-peatones,Sur,Norte,17:59:43,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,06:00:00,64.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,06:15:00,51.0,0.0,0.0,3.0,0.0,2.0,1.0,31.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,06:30:00,75.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,06:44:59,97.0,0.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,06:59:59,103.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,07:14:58,118.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,07:29:58,109.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,07:44:58,144.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,07:59:58,107.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,08:14:56,148.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,08:29:56,161.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,08:44:56,199.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,08:59:56,198.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,09:14:54,197.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,09:29:54,188.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,09:44:54,215.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,09:59:54,242.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,10:14:54,283.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,10:29:54,262.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,10:44:52,319.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,10:59:53,289.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,11:14:53,276.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,11:29:51,239.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,11:44:51,289.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,11:59:51,328.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,12:14:50,292.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,12:29:50,341.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,12:44:49,303.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,12:59:49,309.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,13:14:49,288.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,13:29:49,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,13:44:48,253.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,13:59:48,275.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,14:14:48,243.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,14:29:48,341.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,14:44:48,259.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,14:59:46,297.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,15:14:46,256.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,15:29:46,243.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,15:44:46,256.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,15:59:46,241.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,16:14:46,220.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,16:29:45,269.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,16:44:45,266.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,16:59:44,304.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,17:14:44,256.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,17:29:44,271.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,17:44:44,245.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,
04092018,12,7,2-peatones,Norte,Sur,17:59:43,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
