FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
31/01/2019,92,15,calzada,Sur,Norte,06:15,16,70,48,26,8,6,11,6,0,
31/01/2019,92,15,calzada,Sur,Norte,06:30,31,75,51,64,7,10,11,9,0,
31/01/2019,92,15,calzada,Sur,Norte,06:45,22,108,49,65,4,6,12,18,0,
31/01/2019,92,15,calzada,Sur,Norte,07:00,22,144,80,90,3,12,6,25,0,
31/01/2019,92,15,calzada,Sur,Norte,07:15,32,154,82,85,7,11,8,14,0,
31/01/2019,92,15,calzada,Sur,Norte,07:30,33,182,128,120,3,16,12,16,0,
31/01/2019,92,15,calzada,Sur,Norte,07:45,36,159,144,133,3,11,18,25,0,
31/01/2019,92,15,calzada,Sur,Norte,08:00,51,210,173,184,8,9,12,34,0,
31/01/2019,92,15,calzada,Sur,Norte,08:15,39,151,167,152,1,6,11,16,2,
31/01/2019,92,15,calzada,Sur,Norte,08:30,56,170,158,137,3,16,12,27,0,
31/01/2019,92,15,calzada,Sur,Norte,08:45,52,208,147,134,3,9,12,20,0,
31/01/2019,92,15,calzada,Sur,Norte,09:00,58,197,131,131,5,15,8,27,0,
31/01/2019,92,15,calzada,Norte,Sur,06:15,7,0,0,0,0,0,0,1,0,
31/01/2019,92,15,calzada,Norte,Sur,06:30,20,0,0,0,0,0,0,0,0,
31/01/2019,92,15,calzada,Norte,Sur,06:45,22,0,0,0,0,0,0,2,0,
31/01/2019,92,15,calzada,Norte,Sur,07:00,27,0,0,0,0,0,0,1,0,
31/01/2019,92,15,calzada,Norte,Sur,07:15,42,0,0,0,0,0,0,0,0,
31/01/2019,92,15,calzada,Norte,Sur,07:30,40,0,0,0,0,0,0,0,0,
31/01/2019,92,15,calzada,Norte,Sur,07:45,60,0,0,0,0,1,0,2,0,
31/01/2019,92,15,calzada,Norte,Sur,08:00,63,0,0,0,0,0,0,3,0,
31/01/2019,92,15,calzada,Norte,Sur,08:15,60,0,0,0,0,0,0,2,0,
31/01/2019,92,15,calzada,Norte,Sur,08:30,68,0,0,0,0,0,0,3,0,
31/01/2019,92,15,calzada,Norte,Sur,08:45,45,0,0,2,0,0,0,4,0,
31/01/2019,92,15,calzada,Norte,Sur,09:00,48,0,0,0,0,2,1,2,0,
31/01/2019,85,7,calzada,Norte,Sur,06:15,3,227,43,52,11,4,7,12,0,
31/01/2019,85,7,calzada,Norte,Sur,06:30,3,279,70,81,9,4,6,18,0,
31/01/2019,85,7,calzada,Norte,Sur,06:45,1,347,77,83,9,1,17,9,0,
31/01/2019,85,7,calzada,Norte,Sur,07:00,5,312,80,86,13,7,6,13,0,
31/01/2019,85,7,calzada,Norte,Sur,07:15,3,305,85,88,7,5,10,15,0,
31/01/2019,85,7,calzada,Norte,Sur,07:30,1,276,87,97,8,3,4,13,0,
31/01/2019,85,7,calzada,Norte,Sur,07:45,5,244,75,99,6,2,7,10,0,
31/01/2019,85,7,calzada,Norte,Sur,08:00,2,233,82,103,8,4,6,9,0,
31/01/2019,85,7,calzada,Norte,Sur,08:15,4,217,77,95,5,4,1,10,0,
31/01/2019,85,7,calzada,Norte,Sur,08:30,1,249,81,108,12,7,5,6,0,
31/01/2019,85,7,calzada,Norte,Sur,08:45,3,245,99,103,12,3,5,5,0,
31/01/2019,85,7,calzada,Norte,Sur,09:00,2,224,84,79,10,7,13,3,0,
31/01/2019,85,7,calzada,Sur,Norte,06:15,1,0,0,0,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,06:30,3,0,0,0,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,06:45,0,0,0,1,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,07:00,3,0,0,1,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,07:15,0,0,0,1,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,07:30,0,0,0,0,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,07:45,0,0,0,1,0,0,0,0,0,
31/01/2019,85,7,calzada,Sur,Norte,08:00,0,0,0,1,1,0,0,3,0,
