FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,06:08:28,0,59,3,13,13,14,1,2,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,06:23:29,0,89,4,17,19,8,5,2,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,06:38:28,0,28,4,11,9,5,0,4,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,06:53:27,3,82,7,21,14,11,3,6,3,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,07:08:28,0,53,3,6,10,13,4,6,1,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,07:23:27,4,88,4,24,18,11,5,2,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,07:38:26,1,95,4,18,17,9,3,14,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,07:53:25,0,76,3,15,11,5,3,11,1,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,08:08:24,1,108,4,27,15,16,7,18,3,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,08:23:23,1,92,2,23,16,13,4,6,3,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,08:38:24,0,107,4,22,21,9,8,11,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,08:53:23,1,126,3,24,21,9,2,12,4,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,09:08:22,1,84,5,24,16,11,4,17,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,09:23:21,0,138,1,20,23,12,4,8,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,09:38:20,1,111,2,34,15,7,2,11,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,09:53:21,5,219,6,48,18,8,6,9,1,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,10:08:20,3,181,3,41,19,2,4,4,1,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,10:23:19,0,135,4,27,17,0,3,3,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,10:38:18,1,182,5,43,13,2,7,4,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,10:53:19,1,114,4,21,7,5,3,7,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,11:08:18,2,250,9,53,14,6,5,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,11:23:17,0,222,3,50,13,8,7,3,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,11:38:16,1,197,3,50,18,8,7,3,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,11:53:17,3,204,4,27,17,2,6,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,12:08:16,0,211,3,47,12,6,4,2,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,12:23:15,0,223,6,52,15,2,5,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,12:38:16,1,122,2,24,24,16,1,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,12:53:15,2,16,0,2,0,1,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,13:08:14,1,8,0,3,0,0,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,13:23:13,3,76,1,20,5,4,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,13:38:14,1,253,4,58,17,3,6,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,13:53:13,1,238,4,49,13,6,4,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,14:08:13,4,212,3,73,4,5,4,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,14:23:12,1,224,4,76,7,3,7,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,14:38:11,0,274,2,95,18,9,5,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,14:53:10,3,404,4,74,19,2,4,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,15:08:09,0,356,6,77,17,7,7,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,15:23:08,1,408,6,76,22,6,7,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,15:38:09,0,408,3,72,20,2,6,2,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,15:53:08,1,386,3,86,24,5,7,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,16:08:07,1,484,5,78,24,8,3,2,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,16:23:06,0,502,1,67,23,7,9,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,16:38:07,1,586,7,92,17,4,9,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,16:53:06,0,428,1,82,10,6,2,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,17:08:05,2,437,2,69,8,3,3,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,17:23:04,1,516,3,89,9,7,2,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Oriente,Occidente,17:38:05,1,513,1,96,15,4,11,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,06:08:28,0,41,1,13,14,5,2,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,06:23:29,0,42,4,11,17,10,5,7,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,06:38:28,0,43,1,12,17,11,3,6,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,06:53:27,0,47,1,20,17,8,2,13,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,07:08:28,4,49,3,16,11,17,7,11,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,07:23:27,4,44,2,10,18,11,1,12,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,07:38:26,6,73,1,11,15,10,2,8,1,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,07:53:25,7,56,4,15,19,7,5,5,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,08:08:24,0,51,2,18,19,8,7,9,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,08:23:23,1,56,2,12,17,10,5,6,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,08:38:24,3,68,2,14,22,5,12,22,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,08:53:23,3,65,4,21,13,7,5,8,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,09:08:22,2,94,4,26,19,10,6,4,2,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,09:23:21,1,78,1,28,20,11,6,5,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,09:38:20,1,103,4,20,31,9,8,9,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,09:53:21,2,80,7,52,16,4,7,3,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,10:08:20,1,125,2,24,17,8,7,6,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,10:23:19,2,138,2,21,20,3,9,3,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,10:38:18,1,105,4,38,20,5,10,4,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,10:53:19,0,107,4,33,20,7,10,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,11:08:18,0,122,6,22,16,5,7,2,1,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,11:23:17,0,112,3,39,25,4,15,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,11:38:16,2,84,4,21,19,5,9,2,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,11:53:17,1,63,1,16,16,6,7,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,12:08:16,0,50,5,25,13,11,6,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,12:23:15,0,24,1,13,8,4,1,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,12:38:16,6,88,4,13,8,18,4,2,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,12:53:15,4,209,7,56,10,9,7,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,13:08:14,2,276,7,65,13,5,6,3,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,13:23:13,7,132,1,54,12,5,2,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,13:38:14,0,8,1,4,9,0,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,13:53:13,2,8,2,3,8,1,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,14:08:13,0,9,3,6,8,2,2,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,14:23:12,3,16,3,9,6,1,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,14:38:11,0,14,0,38,10,6,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,14:53:10,1,18,2,12,10,1,1,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,15:08:09,4,14,1,11,5,1,1,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,15:23:08,0,13,0,4,10,3,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,15:38:09,0,19,0,2,6,0,1,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,15:53:08,1,7,1,4,3,4,0,1,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,16:08:07,1,20,0,10,4,1,1,7,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,16:23:06,1,4,2,6,10,1,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,16:38:07,1,8,3,5,9,1,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,16:53:06,0,7,0,1,0,0,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,17:08:05,0,5,0,1,2,0,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,17:23:04,0,8,1,6,7,0,0,0,0,
21042019,115 SUR AUTOLLANO,6H ESTE,doble via,Occidente,Oriente,17:38:05,1,11,2,7,4,4,0,0,0,
