FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
23092018,100,11,cicloruta,Norte,Sur,06:00:00,1,3,1,4,0,0,0,7,0,
23092018,100,11,cicloruta,Norte,Sur,06:15:01,2,5,2,4,0,0,0,18,0,
23092018,100,11,cicloruta,Norte,Sur,06:30:00,2,5,2,1,0,0,1,23,0,
23092018,100,11,cicloruta,Norte,Sur,06:44:59,3,9,3,1,0,0,0,33,0,
23092018,100,11,cicloruta,Norte,Sur,07:00:00,0,7,1,3,0,0,0,17,0,
23092018,100,11,cicloruta,Norte,Sur,07:14:59,0,19,2,0,0,0,1,16,0,
23092018,100,11,cicloruta,Norte,Sur,07:29:59,1,12,1,2,0,0,1,13,0,
23092018,100,11,cicloruta,Norte,Sur,07:44:58,0,24,2,4,0,0,0,10,0,
23092018,100,11,cicloruta,Norte,Sur,07:59:58,1,26,5,3,1,0,0,10,0,
23092018,100,11,cicloruta,Norte,Sur,08:14:57,0,22,4,1,0,0,0,21,0,
23092018,100,11,cicloruta,Norte,Sur,08:29:58,0,19,6,1,2,0,0,16,0,
23092018,100,11,cicloruta,Norte,Sur,08:44:57,1,27,10,2,0,0,0,14,0,
23092018,100,11,cicloruta,Norte,Sur,08:59:56,1,34,1,3,0,0,0,8,0,
23092018,100,11,cicloruta,Norte,Sur,09:14:55,1,31,4,2,0,0,0,22,0,
23092018,100,11,cicloruta,Norte,Sur,09:29:57,2,44,3,5,1,0,0,11,0,
23092018,100,11,cicloruta,Norte,Sur,09:44:56,1,37,1,2,1,0,0,15,0,
23092018,100,11,cicloruta,Norte,Sur,09:59:55,1,39,4,2,0,1,0,17,0,
23092018,100,11,cicloruta,Norte,Sur,10:14:54,0,32,1,4,0,0,0,21,0,
23092018,100,11,cicloruta,Norte,Sur,10:29:55,2,49,5,3,0,0,0,16,0,
23092018,100,11,cicloruta,Norte,Sur,10:44:54,3,46,3,5,0,0,0,23,0,
23092018,100,11,cicloruta,Norte,Sur,10:59:53,5,42,8,3,0,0,0,9,0,
23092018,100,11,cicloruta,Norte,Sur,11:14:53,3,32,15,2,0,0,0,22,0,
23092018,100,11,cicloruta,Norte,Sur,11:29:52,1,37,7,2,0,0,1,11,0,
23092018,100,11,cicloruta,Norte,Sur,11:44:51,6,42,5,1,0,0,0,15,0,
23092018,100,11,cicloruta,Norte,Sur,11:59:50,5,56,6,7,1,0,0,18,0,
23092018,100,11,cicloruta,Norte,Sur,12:14:51,1,52,6,3,0,1,0,7,0,
23092018,100,11,cicloruta,Norte,Sur,12:29:50,1,52,5,3,0,0,0,15,0,
23092018,100,11,cicloruta,Norte,Sur,12:44:49,2,42,8,1,0,0,1,15,0,
23092018,100,11,cicloruta,Norte,Sur,12:59:48,0,45,7,2,0,0,0,11,0,
23092018,100,11,cicloruta,Norte,Sur,13:14:47,2,43,2,2,0,0,2,18,0,
23092018,100,11,cicloruta,Norte,Sur,13:29:48,2,47,8,5,0,0,0,14,0,
23092018,100,11,cicloruta,Norte,Sur,13:44:47,1,46,3,4,0,0,0,20,1,
23092018,100,11,cicloruta,Norte,Sur,13:59:48,5,35,4,5,0,0,0,18,0,
23092018,100,11,cicloruta,Norte,Sur,14:14:47,0,26,2,1,0,0,0,0,0,
23092018,100,11,cicloruta,Norte,Sur,14:29:46,0,30,4,1,0,0,0,0,0,
