07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,06:00:00,5,56,149,93,26,23,27,9,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,06:15:01,5,33,177,118,31,39,38,11,2,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,06:30:01,4,28,127,108,30,18,31,9,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,06:45:00,1,29,133,128,29,26,37,18,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,06:59:59,2,27,100,98,28,23,38,19,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,07:14:58,2,16,104,98,35,42,35,5,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,07:29:59,9,19,73,92,29,35,32,7,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,07:44:58,1,19,62,71,28,31,30,5,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,07:59:57,6,13,48,44,24,21,26,2,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,08:14:56,4,8,54,28,22,25,19,3,1,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,08:29:57,1,14,64,28,21,26,31,3,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Sur,Norte,08:44:56,5,10,45,24,29,28,20,2,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,06:00:00,0,4,4,0,0,1,0,0,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,06:15:01,1,0,0,2,0,0,0,1,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,06:30:01,6,0,0,0,2,1,0,0,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,06:45:00,2,1,0,0,0,0,0,2,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,06:59:59,3,0,0,0,0,0,0,1,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,07:14:58,2,0,1,0,0,1,0,1,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,07:29:59,2,0,0,0,0,1,0,1,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,07:44:58,5,0,0,0,0,1,1,0,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,07:59:57,0,0,0,1,0,1,0,0,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,08:14:56,4,0,0,0,1,0,0,1,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,08:29:57,3,0,0,0,1,1,0,0,0,
07022019,AV BOYACA ,AV J. GAITAN ,calzada,Norte,Sur,08:44:56,0,0,0,0,2,1,0,2,0,
