31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,06:00:00,14,147,54,286,6,6,17,38,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,06:15:02,30,130,86,403,6,12,26,36,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,06:30:01,48,114,92,490,3,16,15,38,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,06:45:00,32,113,106,474,9,15,24,36,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,07:00:01,27,94,93,477,9,7,10,27,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,07:15:00,23,109,98,436,6,13,21,26,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,07:29:59,27,109,95,426,5,7,12,36,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,07:44:58,27,80,98,338,5,8,17,37,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,07:59:57,22,71,74,217,7,12,16,28,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,08:14:58,23,91,75,170,6,6,17,26,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,08:29:58,26,124,73,149,4,9,10,15,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Sur,Norte,08:44:57,15,127,69,112,4,11,9,16,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,06:00:00,26,3,1,1,0,0,0,4,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,06:15:02,42,5,0,1,0,0,0,6,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,06:30:01,28,0,0,2,0,0,0,2,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,06:45:00,25,0,0,3,0,0,0,5,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,07:00:01,21,2,0,1,0,0,0,2,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,07:15:00,21,0,0,0,0,0,0,5,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,07:29:59,22,0,0,2,0,1,0,0,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,07:44:58,25,0,0,0,0,0,0,2,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,07:59:57,26,0,0,2,0,0,0,4,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,08:14:58,19,0,0,3,0,0,0,2,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,08:29:58,22,1,0,6,0,0,0,4,0,
31012019,AV PRIMERO DE MAYO,6,calzada,Norte,Sur,08:44:57,17,1,0,2,0,0,0,0,0,
