FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,09:00:00,12,377,70,171,80,31,27,27,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,09:15:01,11,368,73,162,80,29,7,22,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,09:30:00,10,385,68,192,73,29,22,25,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,09:44:59,12,436,60,158,85,39,17,23,1,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,10:00:00,15,493,65,159,111,34,22,27,1,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,10:14:59,16,463,80,136,104,32,16,33,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,10:29:58,12,458,77,142,94,25,12,34,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,10:44:57,34,482,68,128,73,28,20,22,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,10:59:58,28,456,66,108,86,24,15,19,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,11:14:57,33,451,72,137,82,23,19,28,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,11:29:57,17,459,58,126,104,19,30,28,1,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,11:44:56,24,455,64,100,71,22,28,28,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,11:59:56,19,498,60,102,63,21,16,40,2,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,12:14:57,35,575,69,197,92,28,24,37,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,12:29:56,28,659,72,190,92,19,16,42,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,12:44:55,43,491,70,102,75,19,16,36,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,12:59:54,34,805,58,159,82,20,20,32,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,13:14:53,38,621,72,139,79,20,21,31,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,13:29:54,38,569,169,106,78,19,42,10,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,13:44:53,20,826,80,160,95,21,24,30,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,13:59:53,56,754,49,143,106,18,26,23,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,14:14:52,41,714,61,146,90,22,24,24,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,14:29:51,32,650,58,123,88,22,18,22,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,14:44:50,30,694,93,162,78,13,23,34,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,14:59:49,32,690,72,135,108,17,23,28,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,15:14:50,68,721,66,124,92,17,19,20,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,15:29:49,40,773,80,195,92,21,28,39,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,15:44:48,46,754,101,209,71,23,16,38,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,15:59:49,51,728,78,153,84,17,17,27,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,16:14:48,29,744,95,186,91,26,24,32,1,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,16:29:48,33,697,71,216,106,12,25,36,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,16:44:47,54,730,81,193,92,23,29,25,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,16:59:46,49,683,77,194,89,12,23,35,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,17:14:47,50,715,65,167,92,8,25,35,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,17:29:46,149,638,79,130,87,16,27,7,0,
12112018,59 SUR ,AUTOPISTA SUR,acceso y separador,Sur,,17:44:45,24,578,65,57,84,10,18,3,0,
