FECHA,Calle,Carrera,Descripcion,Origen,Destino,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,
02102018,12,7,via_peatonal,Norte,Sur,06:00:00,21,0,0,0,0,0,0,5,0,
02102018,12,7,via_peatonal,Norte,Sur,06:15:00,41,0,0,0,0,0,0,13,0,
02102018,12,7,via_peatonal,Norte,Sur,06:30:00,54,0,0,1,0,0,0,19,0,
02102018,12,7,via_peatonal,Norte,Sur,06:45:00,81,0,0,0,0,0,0,27,0,
02102018,12,7,via_peatonal,Norte,Sur,07:00:00,79,0,0,0,0,0,0,23,0,
02102018,12,7,via_peatonal,Sur,Norte,06:00:00,22,0,0,1,0,0,0,23,0,
02102018,12,7,via_peatonal,Sur,Norte,06:15:00,35,0,0,1,0,0,1,19,0,
02102018,12,7,via_peatonal,Sur,Norte,06:30:00,39,0,0,0,0,0,0,25,0,
02102018,12,7,via_peatonal,Sur,Norte,06:45:00,49,0,0,0,0,0,0,38,0,
02102018,12,7,via_peatonal,Sur,Norte,07:00:00,72,0,0,2,0,0,0,39,0,
