31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,06:00:00,3,112,41,311,22,8,14,4,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,06:15:01,3,103,52,479,20,9,21,11,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,06:30:00,4,95,48,464,27,17,21,7,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,06:44:59,1,93,55,414,19,14,12,14,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,06:59:58,5,70,60,379,18,13,17,9,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,07:14:59,3,91,56,313,21,23,18,3,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,07:29:58,6,72,62,285,19,20,9,2,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,07:44:57,9,64,68,209,28,18,21,6,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,07:59:56,6,64,44,139,19,17,11,4,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,08:14:57,11,57,39,138,10,19,9,6,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,08:29:56,9,131,45,158,23,16,9,6,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Sur,Norte,08:44:55,3,130,33,104,15,11,11,6,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,06:00:00,0,1,0,1,0,0,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,06:15:01,1,1,0,6,1,0,0,6,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,06:30:00,2,0,0,3,2,0,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,06:44:59,1,3,0,5,0,0,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,06:59:58,3,0,2,0,1,0,0,1,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,07:14:59,3,1,1,2,1,1,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,07:29:58,0,0,0,1,2,3,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,07:44:57,3,0,0,1,2,1,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,07:59:56,0,0,0,1,0,0,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,08:14:57,2,1,0,1,1,0,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,08:29:56,2,0,0,0,1,0,0,0,0,
31012019,AV BOYACA,AV J. GAITAN,calzada,Norte,Sur,08:44:55,1,0,0,1,0,1,0,0,0,
